gnis_id,gnis_name
02729220,Lateral 497
00792728,Vivian Creek
00382169,Garand Creek
00392580,Tyndall Creek
00390851,South Callahan Creek
00382285,Glade Creek
00801746,Hugo Creek
00383904,Jesse Creek
00400101,South Fork Spring Branch Creek
00389344,Richards Creek
00392973,Webfoot Creek
00377185,Bear Pen Creek
01524262,Paupac Creek
00373794,Madden Creek
02517308,H 17 A Lateral
00788270,North Fork Trout Creek
00786098,Lick Creek
00788046,Noggle Creek
00380728,Dorsey Creek
00387813,North Gold Creek
00389907,Sands Creek
00375115,Soldiers Home Creek
00791022,South Fork Nemote Creek
00783954,Ginny Creek
00388210,Park Creek
00379082,Cedar Creek
00386789,Middle Creek
00379832,Cottonwood Creek
00788880,Pine Creek
00793073,West Fork Ruby Creek
00372935,Grouse Creek
00377050,Bayhorse Creek
01511947,Pow Wah Kee Creek
00379848,Cottonwood Creek
00381081,East Fork Deep Creek
00374714,Rock Creek
01892143,Dry Creek
00376604,Anchor Creek
01588370,Fairy Creek
00397355,Jarbidge River
00381118,East Fork Indian Creek
00787560,Mono Creek
00378693,Calamity Creek
00383266,Holy Terror Creek
00386853,Middle Fork Thorn Creek
00389349,Richardson Creek
00374951,Selck and Taylor Canal
00391645,Sun Creek
00393373,White Stump Creek
00381032,East Dry Creek
00381923,Ford Creek
00372932,Grizzly Creek
00399901,Greylock Creek
00388896,Prospect Creek
00380930,Dummy Creek
00378972,Cascade Creek
00387721,North Fork Kirtley Creek
00374200,North Fork Owyhee River
00788499,Osborne Creek
00392169,Tin Can Creek
00378034,Bootjack Creek
00379793,Corral Creek
01507926,Ross Creek
00388591,Placer Creek
00374787,Ross Fork Wasteway
00392220,Tom Creek
00378919,Caribou Creek
00378864,Canyon Creek
00384360,Lake Creek
00372133,Corral Creek
01601878,Nowlin Creek
00389146,Rattlesnake Creek
00791227,Spring Creek
00374061,Mud Slough
00382962,Hatton Creek
00391491,Stoney Creek
00400124,Tally Baker Creek
00860852,Ott Creek
00381700,Fir Creek
00784941,Holland Creek
00393805,Little North Fork Coeur d'Alene River
00387245,Morton Slough
00390831,Solomon Creek
00391152,Spring Branch Creek
00378869,Canyon Creek
00384353,Lake Creek
01506532,McCabe Creek
01145378,Lonesome Creek
00377742,Black Creek
00376695,Archie Creek
00372441,Dons Creek
00384985,Little Washington Creek
00783468,Fishtrap Creek
00777830,Twentyfour Mile Creek
00386564,Mazie Creek
00395534,Johnson Creek
00395087,Allhands Spring
00373660,Little Plummer Creek
00379322,Chokebore Creek
00793716,North Fork Burger Creek
00389481,Rock Creek
00789031,Poison Creek
00379674,Cooper Creek
01603134,South Fork Elk Creek
01117535,Benson Creek
00387655,North Fork Big Lost River
01153071,McKinnon Creek
00790250,Sevenmile Creek
00788138,North Fork Divide Creek
00381672,Fernan Creek
02729214,Lateral 357C
00378920,Caribou Creek
00375742,Warm Springs Canal
00381648,Fence Creek
00373444,Lake Creek
00393167,West Fork Pine Creek
00387735,North Fork Mahogany Creek
01603211,South Twin Creek
00380754,Drexall Creek
00388894,Prohibition Creek
00783853,Gash Creek
00377480,Big Creek
00371232,Anderson Canal
00377242,Beaver Creek
00860115,Indian Creek
00391414,Steep Creek
00384592,Lewis Creek
00389170,Raven Creek
00377856,Blind Creek
00386174,Lost Owl Creek
00376262,Gulch Lateral
01505502,High Rock Creek
00383325,Hopkins Creek
00381149,East Fork Palisades Creek
00388998,Rabbit Creek
00381747,Fish Creek
02569136,Lateral S-33
00860818,O'Neil Creek
00791757,Swamp Creek
01522496,Lost Lake Creek
00398561,BRC Creek
02569191,Lateral Y-1
00786947,Maxine Creek
00386880,Midget Creek
00373076,Highline Canal Feeder
00384061,June Creek
00393070,West Fork Cave Creek
00787778,Much Water Creek
01139217,Camp Creek
01601271,Martin Creek
00386143,Lost Creek
01429910,Long Moore Creek
00379326,Choulson Creek
00395877,S Canal
00382826,Hall Creek
00382597,Graves Creek
02568974,Lateral L-37
00383966,Johns Creek
00393017,West Branch Pack River
00799129,Tenmile Creek
00375963,Windfall Creek
00383333,Horn Creek
00782408,Divide Creek
00376978,Barren Creek
02568115,Goose Lake Drain
00391141,Spotted Louis Creek
00382386,Gold Lake Creek
01525960,Smart Creek
00392421,Trout Creek
00380416,Deer Creek
00391239,Spruce Creek
00390926,South Fork Dry Creek
00395179,Carter Creek
00374876,Salmon Creek
00788222,North Fork Parsnip Creek
00380292,Dayley Creek
00390757,Snow Water Creek
00385993,Lone Creek
00781078,Cayuse Creek
00399949,Kwiskwis Creek
00386264,Lucky Creek
01520590,Harvey Creek
00383745,Irish Creek
00393546,Wilson Creek
00791023,South Fork North Fork Divide Creek
00374553,Quigg Lateral
00778810,Hunter Creek
01445975,Spring Branch
00859570,Dry Creek
00377387,Berg Creek
00372050,Clear Creek
00782771,Eagle Rock Creek
00780490,Brush Creek
00373384,Kearney Canal
00793271,Wig Creek
00373255,Iron Mine Creek
00379289,China Creek
00860615,Mitchell Creek
01507750,Rebel Flat Creek
00387793,North Fork Star Creek
00384865,Little Indian Creek
00388739,Poorman Creek
00390915,South Fork Cougar Creek
00791001,South Fork Little Joe Creek
00843935,Spring Creek
00380028,Crane Creek
01429700,Little Creek
00389322,Reynolds Creek
00384090,Kale Creek
00379128,Center Creek
00374555,Quigley Creek
00390315,Sherwin Creek
00387637,North Extension Canal
01594611,South Doe Creek
00782248,Deer Creek
01129543,West Fork Clear Creek
00375203,Spring Creek
00390953,South Fork Indian Creek
00791662,Summit Creek
00862690,Wood Gulch Creek
01594654,South Fork Hill Creek
00392704,Vanity Creek
00380832,Dry Creek Canal
00391665,Sunset Creek
00385000,Little Woodtick Creek
00383249,Holdover Creek
00386947,Mill Creek
00377978,Bobcat Creek
00386683,Meadow Creek
00391351,Star Creek
01146371,Muncey Creek
00376450,Wickiup Creek
01602625,Roos Creek
00380706,Dome Creek
00792569,Twomile Creek
00383732,Inman Creek
00383815,Jackass Creek
00381642,Felder Creek
00374379,Petes Creek
00392020,Thomas Creek
01442091,Jackson Ditch
00781498,Cole Creek
00395978,Spring Creek
00375295,Stoneman Creek
00393578,Windy Creek
00789384,Ransome Creek
00373485,Lateral C 6
00379922,Cove Creek
00391277,Squaw Camp Creek
00390431,Silver Creek
02517228,G 12 1/2 Pipeline
00372597,Egin Canal
00391898,Telephone Creek
00388123,Pahsimeroi River
00387560,Nick Creek
00380822,Dry Creek
00387567,Nikesa Creek
00388113,Paddy Creek
00781858,Crazy Creek
00383438,Hot Creek
00373855,Mason-Catlin Canal
01599564,Electric Creek
01505884,Jungle Creek
00393757,Yellowjacket Creek
00786775,Magnesia Creek
00391054,South Fork West Fork Creek
00384805,Little Deer Creek
00395862,M Canal
00371879,Canyon Canal
00378263,Brown Creek
00388711,Polly Creek
00783428,Fish Creek
02569179,Lateral X-15
00381229,Eben Creek
00391200,Spring Creek
00379776,Corral Creek
00389274,Reese Creek
00378248,Broken Ridge Creek
00388107,Packsaddle Creek
00786081,Lews Creek
00378531,Burns Creek
00389423,Roaring Creek
01603135,South Fork Fall Creek
00374086,Murray Ditch
00381016,East Alden Creek
00786084,Libby Creek
00388213,Park Fork
00372235,Crane Creek
01509805,Fisher Creek
00384427,Langford Flat Creek
02707080,Arkoosh Hydro
00791957,Tenmile Creek
00391192,Spring Creek
00393147,West Fork Mink Creek
00389532,Rocket Creek
00380025,Cranberry Creek
00779569,Bearfite Creek
01587399,Dead Dog Creek
00393231,West Horse Creek
01599826,Fourth Creek
01507033,North Fork Blanchard Creek
00382989,Haynes Creek
00382526,Granite Creek
00381972,Fourth of July Creek
02729740,Lateral 916C1B
00391651,Sunflower Creek
00393063,West Fork Butte Creek
00377963,Bluff Creek
00391464,Stines Creek
00377656,Birch Creek
00386374,Mahala Ditch
00383493,Hubler Creek
00793321,Williams Creek
00387320,Mud Creek
00384852,Little Grouse Creek
00788943,Pipe Creek
01506195,Little Cottonwood Creek
00390191,Sheep Creek
00388398,Phi Kappa Creek
00789076,Pony Creek
00792714,Vinal Creek
01122643,Keck Slough
00400401,Bear Spring Creek
00379257,Chicken Creek
00787630,Moose Creek
01157344,Whitehorse Creek
00393093,West Fork Elk Creek
00381020,East Boulder Creek
00377409,Berry Creek
01124453,Mud Flat Creek
00378345,Bryan Creek
00381038,East Fork Castle Creek
00388056,Owl Creek
00392397,Triple Creek
00374362,Peoples Canal
00377652,Birch Creek
00377686,Birthday Creek
00398528,East Fork Long Tom Creek
01139400,Carson Creek
00383062,Hell Creek
00382515,Graney Creek
00380920,Duffner Creek
00376569,Alpine Creek
00384339,Laidlow Creek
02518713,Searle Drain
00388309,Pearsol Creek
00779042,Andrews Creek
00392814,Wapiti Creek
00379923,Cove Creek
00788462,One Creek
00381358,Elk Creek
00859941,Harrington Creek
00399979,Maiden Creek
00387121,Monumental Creek
00371284,Arena Case Drain
00392130,Tiger Creek
00391617,Summit Creek
00380781,Dry Can Creek
00785525,Johnson Creek
00387638,North Fork Cottonwood Creek
00787449,Mine Creek
00373956,Miller Water
00382294,Glen Cove Creek
00395187,Cedar Creek
00788858,Pilcher Creek
00787709,Morrison Creek
00379777,Corral Creek
00374215,North Indian Creek
01430042,Mahogany Creek
01780952,Fantom Creek
00786037,Lehsou Ditch
01602978,Slide Creek
00783910,Getner Creek
00382119,Fry Pan Creek
00391781,Swiftwater Creek
00391788,Sylvan Creek
00373186,Hurry Back Creek
00379572,Collie Creek
00780163,Blue Sky Creek
00382216,Gate Creek
00786372,Little Swamp Creek
01506942,Negro Creek
00390611,Slide Creek
00373271,Jackass Creek
00792621,Upper Cherry Creek Ditch
00382098,Frog Creek
01601456,Mill Creek
00393146,West Fork Mica Creek
01588890,Gibbs Creek
00380907,Duck Creek
00393622,Wolf Creek
00384488,Lavoie Creek
00373620,Little Cow Creek
00372970,Hamer Ditch
00384178,Kentucky Creek
00381909,Fool Creek
00380242,Danskin Creek
00391943,Terrells Corral Creek
01519089,East Fork Cedar Creek
00372156,Cottonwood Creek
00779492,Bear Creek
00781923,Crow Creek
00790934,South Fork Cripple Horse Creek
00383974,Johnson Creek
01517504,Cato Creek
00379002,Castle Creek
00388776,Porphyry Creek
00392510,Twin Creek
01120698,Field Creek
00791876,Tamarack Creek
00781637,Copeland Creek
00396217,Camp Forty Creek
00372117,Coon Creek
00787224,Middle Creek
00377878,Bloomington Creek
02568939,Lateral C-62
00381617,Fawn Creek
00372115,Cooley Lateral
00374372,Pete Creek
00383437,Hot Creek
00390376,Shoshone Creek
00388874,Prichard Creek
00380089,Crooked Fork
00381219,East Side Ditch
00861947,West Fork Slaughterhouse Creek
00377236,Beaver Creek
02729200,Lateral 290
00791527,Stine Creek
00376614,Anderson Creek
00384899,Little Moose Creek
00379995,Coyote Creek
00859282,Coffeepot Creek
00767989,Slade Creek
01504300,Cummings Creek
00381185,East Fork Thomas Creek
01118878,Chicken Creek
00386992,Mineral Creek
00399902,Grimes Creek
00389937,Saw Creek
00789407,Rattlesnake Creek
00787133,Meadow Creek
00384671,Limekiln Fork
00379541,Cold Spring Creek
00793634,Zero Creek
00786543,Long Tom Creek
00374784,Ross Fork
00395048,Allen and Cherry Ditch
00386512,Martin Creek
00782404,Divide Creek
00399136,Mosqueto Creek
00386679,Meadow Creek
00395349,East Fork Elk Creek
00791873,Tamarack Creek
00389490,Rock Creek
00768067,Larson-Narancich Ditch
00387677,North Fork Cow Creek
00386826,Middle Fork Little Timber Creek
00400387,Pole Creek
00860588,Mill Creek
00379952,Cow Creek
00791645,Sullivan Creek
00393053,West Fork Big Pine Creek
00787273,Middle Fork Fishtrap Creek
01531585,Damage Creek
00390925,South Fork Dodge Creek
00780180,Bobcat Creek
00376970,Baron Creek
00790382,Sheldon Creek
00393887,East Fork Cedar Creek
02517241,G 2 Lateral
00378367,Buck Creek
02517269,H 15 B Lateral
00843854,South Fork Jakes Creek
00792964,West Creek
01602812,Shale Creek
00390206,Sheep Creek
00792335,Trapper Creek
00782538,Drop Creek
00376793,Baboon Creek
02517319,H 2 A Lateral
01117612,Big Deacon Creek
00392590,U S Creek
00390628,Slim Creek
00372623,England Lateral
00390181,Sheep Creek
00375570,Tram Creek
00380463,Deer Horn Creek
00393407,Wickiup Creek
00391822,Talc Creek
00383779,Island Ditch
00381255,Edison and Ricks Canal
00381347,Elk Creek
00377397,Bernard Creek
00787366,Mill Creek
00380332,Deadman Creek
00785349,Isabella Creek
00791224,Spring Creek
01124649,Nelson Creek
01521175,Indian Creek
02569173,Lateral W-57
00384182,Kerf Creek
00781046,Cat House Creek
00374157,No Name Creek
01119207,Connor Creek
00399712,Woods Creek
01588285,Emelle Ditch
00392236,Tonks Canal
00788932,Pioneer Creek
00379380,Clay Creek
02517243,G 20 Drain
00393097,West Fork Elk Creek
00393049,West Fork Big Creek
00382397,Gold Run
01145159,Little Elk Creek
00859144,Canyon Creek
00380942,Dunnigan Creek
00378051,Bostonian Creek
00383057,Hell Creek
00375094,Snow Creek
00373317,Jinx Lateral
00392400,Triplet Creek
00780626,Burnt Bridge Creek
00378361,Buck Creek
01509027,Tillicum Creek
00376900,Baldy Bear Creek
00378635,Cabin Creek
00397131,Salt Lick Creek
01597135,North Fork North Boone Creek
00386381,Mahogany Creek
01598579,Call Creek
00791370,Sin-tin-tin-em-ska Creek
00378358,Buck Creek
00379313,Chip Creek
00389056,Rainey Creek
00787636,Moose Creek
00399964,Long Island Canal
00786466,Lolo Creek
00372879,Goose Creek
00388209,Park Creek
00399822,Carr Creek
00388053,Owl Creek
00770348,Crowley Ditch
00389730,Rush Creek
00779690,Bender Creek
00394762,Middle Creek
00393465,Williams Creek
00384056,Junction Creek
00373937,Midway Lateral
00787938,Nellie Creek
00384287,Knoll Creek
00385965,Log Creek
00372544,East Center Canal
00386732,Medley Creek
00374554,Quigley Creek
00391286,Squaw Creek
00782049,Daisy Creek
00382523,Granite Creek
00392698,Vance Creek
00380888,Dry Lake Creek
00386843,Middle Fork Scriver Creek
00379917,County Creek
00386258,Lucas Creek
00376637,Annis Creek
00392005,Third Fork Rock Creek
00383645,Indian Creek
00390672,Smith Creek
00399914,Highline Canal
01601457,Mill Creek
00399768,Ballinger Creek
00379318,Chippy Creek
00384627,Lightning Creek
00862043,Willow Creek
00386173,Lost Mule Creek
00393120,West Fork Hudlow Creek
00391073,South Pine Creek
00376687,Aqua Creek
00393224,West Fork Wickiup Creek
00381703,Fir Creek
00785843,Kopsi Creek
00377807,Blackjack Creek
00783414,First Chance Creek
00374399,Pincock Garner Ditch
00371610,Blue Creek
00392452,Tunnel Creek
00387711,North Fork Horseshoe Creek
00377379,Bentley Creek
00381574,Falls Creek
01147667,Pileup Creek
00376803,Bacon Creek
00389061,Rainy Creek
01140264,Cove Creek
00373493,Lateral H
00377301,Bedbug Creek
01593113,Rabbit Creek
00379811,Corvus Creek
00388014,Otter Creek
00393504,Willow Creek
00381187,East Fork Threemile Creek
00386824,Middle Fork Lawson Creek
02569181,Lateral X-19
00390966,South Fork Lime Creek
00375504,Three in One Ditch
00783823,Garden Creek
01601057,Little White Creek
00791727,Sunshine Creek
01597136,South Fork North Boone Creek
00371637,Bolton Lateral
01504205,Cove Creek
00380845,Dry Fork
00389300,Renwyck Creek
00379881,Cougar Creek
00376989,Bartlett Slough
00400163,Warm Spring Creek
00372622,Engdahl Lateral
00374159,Noble Canal
00393486,Willow Creek
00389800,Sage Creek
00382356,Gold Creek
00387703,North Fork Gold Fork River
00388494,Pine Creek
00397889,Manhattan Creek
00387023,Mink Creek Canal
00783318,Fault Creek
00386144,Lost Creek
00397561,Coconut Grove Creek
00387806,North Fork Twentymile Creek
00390208,Sheep Creek
00791207,Spring Creek
00372543,East Canal
00398576,Mirror Creek
00390747,Snow Creek
00382954,Hat Creek
00381677,Fiddle Creek
00379059,Cave Creek
00381967,Fourmile Creek
00790240,Sesame Creek
00807013,Lime Creek
00393154,West Fork Morgan Creek
00860592,Miller Creek
00381062,East Fork Brush Creek
01603354,Steer Creek
00390644,Small Creek
00391500,Storm Creek
00392961,Weasel Creek
00374465,Pocatello Creek
00393057,West Fork Blackbird Creek
00387503,Nellies Basin Creek
00390190,Sheep Creek
00377208,Bear Wallow Creek
00378194,Braun Creek
01598677,Cedar Creek
00380518,Denver Creek
00389868,Salt Creek
00381808,Fivemile Creek
01605557,Chicken Creek
00373263,J Main Drain
00860353,Little Cat Creek
00788495,Orphan Creek
00377485,Big Creek
00782194,Deep Creek
00379204,Chase Creek
00388121,Pagoda Creek
00384733,Little Beaver Creek
01521390,Joe Creek
00862045,Willow Creek
00393638,Wolverine Creek
00784140,Governor Creek
00393726,Wyoming Creek
00387876,Nowhere Creek
00380209,Dahlman Creek
00381524,Ezra Creek
00380807,Dry Creek
00379386,Clear Creek
00387455,Nabob Creek
00371877,Cannonball Creek
00783450,Fisher Creek
00379223,Cherry Creek
00397517,Callahan Creek
00376103,South Fork Gibson Jack Creek
00379125,Center Canal
00769706,Cedar Creek
00387764,North Fork Riordan Creek
00379168,Chambers Creek
00791437,Star Creek
00393414,Wild Buck Creek
00388066,Oxford Creek
00375360,Super Lateral
00371904,Cash Lateral
00379579,Color Creek
01509548,Willow Creek
00384743,Little Boulder Creek
00384889,Little Mallard Creek
00396752,Knox Creek
00378646,Cabin Creek
00384796,Little Creek
00371635,Boller Lateral
00373746,Lowder Slough
00780503,Buck Creek
00379027,Cat Creek
01128186,Trail Creek
00393138,West Fork Little Loon Creek
00381992,Fox Creek
00788177,North Fork Hayes Creek
00381079,East Fork Daly Creek
00388596,Plant Creek
00383988,Johnson Creek
00380012,Crab Creek
00391520,Straight Creek
00783012,Eightmile Creek
00787296,Middle Fork Pole Creek
00781224,Chilly Creek
01599489,East Fork Salt Creek
00393607,Wise Creek
00386945,Mill Creek
00399966,Lost Creek
00381619,Fawn Creek
00782944,East Pinkham Creek
00783152,Ellis Creek
00784192,Granulated Creek
00785251,Indian Creek
00381088,East Fork Eightmile Creek
00391030,South Fork Smith Creek
00393879,South Fork Deer Creek
00389695,Ruby Creek
00382199,Garland Creek
00379846,Cottonwood Creek
00392224,Tom Taha Creek
00779602,Beaver Creek
00393202,West Fork Springfield Creek
00376801,Bacon Creek
00782959,East Twin Creek
00375623,Twin Creek
01603868,Upper Cabin Creek
00375980,Wonderful Creek
00388038,Overlook Creek
00376806,Bacon Creek
02517333,H 4 A Lateral
00373670,Little Smith Creek
00788029,No Creek
00376067,East Fork Dry Creek
00377762,Black Leg Creek
00393245,West Steel Creek
00373926,Middle Line Canal
00384984,Little Warm Creek
00391088,Space Creek
00390939,South Fork Gilmore Creek
00398165,Spring Creek
00393697,Worm Creek
00397694,Falls Creek
00381814,Flame Creek
00388230,Parks Creek
02729779,Lateral NB2
01524151,Palmer Creek
00382520,Granite Creek
00378634,Cabin Creek
00390277,Sheldon Creek
00391172,Spring Creek
00382737,Grouse Creek
00387488,Needle Creek
00787780,Mud Creek
00387840,North Skinner Creek
00374611,Ream Crockett Canal
00373435,Kylie Creek
00384862,Little Horse Creek
00379383,Clayburn Creek
00377160,Bear Hole Creek
00399560,Cow Valley Creek
01129539,Fish Lake Branch
00380157,Culdesac Creek
00387436,Myers Creek
00788187,North Fork Howard Creek
00786696,Lozo Creek
00861464,South Fork Canyon Creek
